user_id,signup_date,country,age_group,gender,acquisition_channel,device_type,initial_plan,account_status
168448,2022-12-16,USA,18-24,Female,Organic Search,Mobile,Basic,Churned
168449,2024-06-04,USA,18-24,Male,Organic Search,Mobile,Free,Active
168450,2022-05-15,USA,25-34,Male,LinkedIn,Tablet,Free,Inactive
168451,2024-08-15,USA,25-34,Female,LinkedIn,Mobile,Free,Active
168452,2023-02-25,India,25-34,Male,Organic Search,Tablet,Free,Churned
168453,2023-06-22,India,35-44,Male,Referral,Desktop,Basic,Active
168454,2025-11-19,India,35-44,Female,Email,Desktop,Free,Inactive
168455,2024-02-13,UAE,25-34,Male,Facebook Ads,Tablet,Free,Inactive
168456,2022-03-11,USA,25-34,Female,Email,Mobile,Free,Active
168457,2026-07-21,India,25-34,Female,Referral,Desktop,Free,Active
168458,2025-01-21,India,25-34,Male,Facebook Ads,Tablet,Free,Active
168459,2024-07-25,UK,18-24,Female,Email,Desktop,Free,Churned
168460,2023-03-22,India,18-24,Male,Google Ads,Mobile,Basic,Inactive
168461,2026-04-14,Australia,35-44,Male,Referral,Mobile,Free,Inactive
168462,2026-07-14,India,35-44,Female,Organic Search,Mobile,Basic,Active
168463,2024-06-07,India,35-44,Female,Email,Desktop,Free,Inactive
168464,2023-02-17,Singapore,25-34,Male,Email,Tablet,Free,Active
168465,2022-06-10,India,18-24,Female,Instagram,Mobile,Free,Active
168466,2023-06-21,UK,25-34,Male,Google Ads,Tablet,Free,Active
168467,2025-03-01,India,18-24,Female,LinkedIn,Desktop,Free,Churned
168468,2023-02-04,USA,35-44,Male,Referral,Mobile,Basic,Inactive
168469,2025-11-13,India,25-34,Male,Facebook Ads,Desktop,Basic,Active
168470,2022-07-11,India,25-34,Male,Google Ads,Desktop,Free,Active
168471,2024-11-23,India,18-24,Female,Organic Search,Mobile,Free,Inactive
168472,2022-06-24,Germany,35-44,Male,Instagram,Desktop,Free,Active
168473,2023-01-25,UAE,45-54,Male,Google Ads,Desktop,Enterprise,Active
168474,2024-07-13,India,35-44,Female,Organic Search,Desktop,Free,Churned
168475,2022-10-01,India,25-34,Male,Organic Search,Desktop,Free,Inactive
168476,2026-04-12,USA,35-44,Male,Facebook Ads,Mobile,Free,Active
168477,2022-11-07,USA,35-44,Male,Referral,Mobile,Free,Active
168478,2025-04-22,UK,35-44,Female,Google Ads,Desktop,Free,Churned
168479,2026-02-20,Canada,25-34,Female,Referral,Mobile,Free,Active
168480,2023-02-17,Australia,18-24,Male,LinkedIn,Desktop,Free,Active
168481,2024-12-01,India,18-24,Female,Facebook Ads,Tablet,Free,Active
168482,2026-03-05,India,18-24,Female,Google Ads,Desktop,Basic,Active
168483,2022-01-15,Germany,45-54,Other,Email,Desktop,Free,Active
168484,2023-09-18,USA,25-34,Male,Email,Mobile,Free,Active
168485,2023-11-27,UAE,25-34,Male,Organic Search,Desktop,Free,Active
168486,2022-01-14,USA,25-34,Male,LinkedIn,Desktop,Free,Active
168487,2025-08-24,USA,18-24,Male,Email,Mobile,Free,Active
168488,2023-04-15,UK,25-34,Female,Email,Mobile,Enterprise,Active
168489,2022-01-07,India,35-44,Male,Facebook Ads,Mobile,Basic,Active
168490,2026-05-09,India,35-44,Male,Facebook Ads,Desktop,Free,Active
168491,2025-08-08,Singapore,18-24,Male,LinkedIn,Desktop,Basic,Active
168492,2024-12-10,India,35-44,Female,Referral,Mobile,Free,Active
168493,2026-06-01,India,25-34,Female,Facebook Ads,Desktop,Free,Active
168494,2026-02-21,USA,35-44,Male,Organic Search,Desktop,Free,Active
168495,2023-04-16,UK,45-54,Male,Facebook Ads,Desktop,Free,Active
168496,2023-07-22,India,18-24,Male,Referral,Desktop,Free,Inactive
168497,2025-03-08,USA,45-54,Female,Organic Search,Mobile,Free,Active
168498,2022-08-18,India,25-34,Other,Instagram,Desktop,Free,Active
168499,2025-09-02,Germany,25-34,Male,Google Ads,Mobile,Free,Active
168500,2022-06-15,Germany,25-34,Female,Email,Mobile,Free,Active
168501,2024-04-02,Singapore,35-44,Female,Google Ads,Mobile,Free,Active
168502,2023-08-10,Germany,35-44,Male,Organic Search,Desktop,Free,Active
168503,2024-09-30,Australia,25-34,Male,Facebook Ads,Desktop,Free,Churned
168504,2024-04-24,Germany,35-44,Male,Organic Search,Desktop,Pro,Active
168505,2023-06-07,India,35-44,Female,Google Ads,Desktop,Free,Inactive
168506,2025-04-04,India,45-54,Male,Organic Search,Desktop,Free,Active
168507,2023-01-14,UK,25-34,Female,Google Ads,Mobile,Free,Active
168508,2026-01-25,Singapore,35-44,Female,Google Ads,Desktop,Free,Active
168509,2024-09-04,UK,18-24,Male,LinkedIn,Desktop,Pro,Active
168510,2023-02-09,India,25-34,Male,Facebook Ads,Mobile,Basic,Active
168511,2025-02-22,UAE,45-54,Female,Facebook Ads,Desktop,Basic,Active
168512,2025-11-15,Canada,25-34,Female,Organic Search,Mobile,Free,Active
168513,2024-04-13,Canada,55+,Male,Organic Search,Desktop,Pro,Active
168514,2025-02-10,Canada,18-24,Male,Referral,Desktop,Enterprise,Active
168515,2026-07-17,UK,25-34,Male,Facebook Ads,Mobile,Free,Active
168516,2022-07-16,India,35-44,Female,Facebook Ads,Desktop,Free,Active
168517,2023-02-21,India,25-34,Male,Google Ads,Desktop,Free,Active
168518,2023-04-24,UAE,25-34,Male,Instagram,Tablet,Free,Active
168519,2026-01-31,India,18-24,Male,Referral,Mobile,Free,Active
168520,2024-08-30,Australia,25-34,Male,Referral,Mobile,Pro,Active
168521,2025-08-22,USA,25-34,Female,LinkedIn,Tablet,Basic,Active
168522,2022-09-27,Singapore,35-44,Male,Organic Search,Desktop,Free,Active
168523,2025-12-01,USA,25-34,Male,Organic Search,Mobile,Free,Active
168524,2022-11-27,UK,25-34,Male,Email,Desktop,Free,Active
168525,2025-07-25,India,55+,Female,Referral,Tablet,Free,Active
168526,2024-09-25,India,35-44,Female,Referral,Desktop,Free,Inactive
168527,2026-07-17,Canada,35-44,Male,Organic Search,Desktop,Free,Active
168528,2025-11-25,India,35-44,Female,Email,Desktop,Pro,Active
168529,2026-05-19,Canada,45-54,Male,Instagram,Tablet,Free,Active
168530,2025-02-17,USA,35-44,Female,Google Ads,Tablet,Free,Active
168531,2022-07-31,Australia,35-44,Male,Referral,Mobile,Free,Active
168532,2025-02-17,India,45-54,Male,Email,Tablet,Free,Active
168533,2022-06-03,USA,18-24,Female,Google Ads,Desktop,Free,Inactive
168534,2024-01-16,UK,35-44,Female,Facebook Ads,Mobile,Basic,Inactive
168535,2023-12-09,India,25-34,Male,Referral,Desktop,Free,Active
168536,2023-03-02,Canada,25-34,Male,Email,Desktop,Free,Active
168537,2025-09-11,India,18-24,Female,Google Ads,Mobile,Free,Active
168538,2025-04-02,India,55+,Male,Organic Search,Mobile,Basic,Active
168539,2023-01-15,India,35-44,Male,Google Ads,Mobile,Free,Active
168540,2024-01-18,India,18-24,Female,Organic Search,Mobile,Pro,Active
168541,2025-11-10,Germany,25-34,Male,Google Ads,Tablet,Basic,Inactive
168542,2024-10-28,USA,25-34,Male,Google Ads,Mobile,Free,Active
168543,2024-12-31,India,18-24,Male,Organic Search,Mobile,Basic,Inactive
168544,2023-05-26,India,35-44,Female,Google Ads,Desktop,Free,Active
168545,2022-03-11,Canada,18-24,Male,Google Ads,Tablet,Free,Active
168546,2022-12-25,Australia,18-24,Male,Referral,Desktop,Free,Active
168547,2022-06-30,India,25-34,Male,Email,Desktop,Free,Active
168548,2023-02-14,India,25-34,Male,LinkedIn,Mobile,Basic,Inactive
168549,2024-03-25,Singapore,45-54,Male,Organic Search,Desktop,Free,Active
168550,2024-09-23,India,35-44,Male,Facebook Ads,Mobile,Free,Active
168551,2022-05-10,India,35-44,Male,Facebook Ads,Desktop,Free,Active
168552,2024-04-15,India,25-34,Female,Organic Search,Mobile,Free,Inactive
168553,2022-04-16,USA,25-34,Male,Facebook Ads,Mobile,Free,Active
168554,2025-08-27,Australia,35-44,Male,Instagram,Desktop,Free,Active
168555,2023-05-04,USA,35-44,Female,Google Ads,Tablet,Free,Churned
168556,2023-05-16,India,25-34,Female,Referral,Desktop,Free,Active
168557,2024-10-28,USA,25-34,Male,Instagram,Mobile,Enterprise,Active
168558,2023-09-29,India,25-34,Male,Email,Mobile,Free,Active
168559,2022-05-29,UK,45-54,Male,Google Ads,Mobile,Pro,Inactive
168560,2026-01-26,USA,25-34,Male,Google Ads,Desktop,Free,Active
168561,2024-08-27,UAE,35-44,Female,Organic Search,Desktop,Free,Active
168562,2026-04-04,USA,25-34,Male,Referral,Desktop,Free,Active
168563,2024-12-03,UK,25-34,Male,LinkedIn,Desktop,Free,Inactive
168564,2024-07-20,USA,25-34,Male,Google Ads,Mobile,Free,Active
168565,2024-04-06,India,35-44,Female,Facebook Ads,Desktop,Free,Inactive
168566,2022-01-28,UK,25-34,Male,Organic Search,Mobile,Basic,Active
168567,2022-11-13,India,45-54,Female,Organic Search,Desktop,Basic,Active
168568,2024-11-12,Canada,25-34,Male,Facebook Ads,Mobile,Basic,Active
168569,2024-10-06,India,25-34,Female,Email,Mobile,Free,Active
168570,2023-09-27,India,25-34,Male,Organic Search,Mobile,Basic,Active
168571,2025-05-09,USA,25-34,Female,Referral,Mobile,Free,Inactive
168572,2022-01-30,UK,35-44,Female,Google Ads,Desktop,Free,Active
168573,2024-08-24,UK,18-24,Male,Google Ads,Tablet,Free,Inactive
168574,2022-11-24,Canada,18-24,Female,Facebook Ads,Mobile,Free,Active
168575,2024-04-27,India,25-34,Male,Facebook Ads,Mobile,Basic,Active
168576,2025-11-16,Singapore,18-24,Male,Referral,Mobile,Free,Active
168577,2025-11-05,India,35-44,Female,Google Ads,Mobile,Free,Active
168578,2023-05-29,India,35-44,Male,Instagram,Mobile,Free,Active
168579,2024-12-22,India,18-24,Female,Organic Search,Desktop,Basic,Active
168580,2024-11-08,UK,25-34,Male,Organic Search,Desktop,Free,Inactive
168581,2022-05-26,India,55+,Male,Facebook Ads,Desktop,Free,Active
168582,2022-01-08,India,25-34,Male,Google Ads,Tablet,Free,Active
168583,2023-11-25,USA,25-34,Female,Instagram,Mobile,Basic,Active
168584,2025-11-24,UK,18-24,Female,Facebook Ads,Desktop,Basic,Active
168585,2022-03-04,UK,18-24,Female,Facebook Ads,Desktop,Basic,Active
168586,2023-05-24,USA,18-24,Female,Google Ads,Desktop,Basic,Active
168587,2025-04-18,UAE,25-34,Male,Google Ads,Desktop,Free,Active
168588,2022-06-30,Germany,35-44,Male,Organic Search,Tablet,Free,Churned
168589,2024-05-04,India,35-44,Male,Organic Search,Mobile,Free,Active
168590,2024-09-11,Canada,18-24,Male,Google Ads,Mobile,Free,Active
168591,2025-01-04,USA,25-34,Female,Organic Search,Desktop,Free,Inactive
168592,2022-06-02,India,35-44,Male,Referral,Mobile,Free,Churned
168593,2022-12-22,India,45-54,Male,Google Ads,Desktop,Basic,Active
168594,2024-12-23,Australia,55+,Male,Facebook Ads,Desktop,Free,Active
168595,2024-11-11,USA,35-44,Male,Organic Search,Desktop,Pro,Active
168596,2025-10-02,USA,45-54,Female,Email,Desktop,Free,Active
168597,2023-05-14,India,25-34,Male,Facebook Ads,Desktop,Free,Active
168598,2024-06-28,Singapore,35-44,Female,Organic Search,Mobile,Free,Active
168599,2025-06-02,Canada,35-44,Female,Referral,Mobile,Free,Active
168600,2025-07-21,Singapore,25-34,Male,Facebook Ads,Desktop,Free,Active
168601,2023-03-30,India,25-34,Male,LinkedIn,Desktop,Free,Active
168602,2025-05-17,USA,18-24,Male,Referral,Mobile,Free,Active
168603,2025-08-20,UK,18-24,Female,Facebook Ads,Mobile,Free,Inactive
168604,2025-01-11,India,25-34,Female,Referral,Mobile,Free,Active
168605,2023-11-05,India,45-54,Male,Facebook Ads,Desktop,Basic,Churned
168606,2025-07-22,India,25-34,Male,Google Ads,Desktop,Basic,Active
168607,2025-03-07,UAE,35-44,Male,Email,Mobile,Free,Inactive
168608,2023-04-03,USA,18-24,Male,Google Ads,Mobile,Free,Active
168609,2026-03-30,India,35-44,Male,Facebook Ads,Desktop,Basic,Active
168610,2022-04-29,UK,35-44,Female,Instagram,Desktop,Free,Active
168611,2026-05-11,UK,45-54,Male,Instagram,Desktop,Basic,Active
168612,2025-02-13,India,25-34,Male,Organic Search,Desktop,Free,Active
168613,2022-11-14,UAE,18-24,Male,Facebook Ads,Desktop,Free,Inactive
168614,2026-06-12,Australia,25-34,Male,Organic Search,Desktop,Free,Active
168615,2023-01-12,India,35-44,Male,Organic Search,Tablet,Free,Active
168616,2026-06-01,UK,25-34,Male,Facebook Ads,Tablet,Free,Active
168617,2024-07-06,Canada,18-24,Other,Organic Search,Tablet,Basic,Active
168618,2025-08-16,India,35-44,Male,Google Ads,Mobile,Free,Inactive
168619,2024-11-24,Germany,35-44,Female,Instagram,Desktop,Free,Active
168620,2022-07-17,Australia,35-44,Female,Instagram,Mobile,Free,Active
168621,2023-07-15,Canada,35-44,Male,Google Ads,Mobile,Free,Active
168622,2024-05-21,India,35-44,Male,LinkedIn,Tablet,Free,Active
168623,2025-03-17,India,18-24,Male,LinkedIn,Desktop,Free,Active
168624,2023-12-15,India,18-24,Female,Organic Search,Mobile,Free,Active
168625,2023-05-27,India,25-34,Female,Google Ads,Mobile,Free,Active
168626,2025-04-30,UAE,55+,Female,Facebook Ads,Desktop,Free,Active
168627,2023-10-11,Germany,35-44,Female,LinkedIn,Desktop,Basic,Active
168628,2023-05-17,India,55+,Female,LinkedIn,Desktop,Free,Active
168629,2026-08-22,UK,18-24,Male,Organic Search,Mobile,Pro,Active
168630,2026-05-05,India,45-54,Female,Organic Search,Desktop,Pro,Churned
168631,2024-05-13,India,25-34,Female,LinkedIn,Desktop,Free,Active
168632,2025-04-23,India,45-54,Male,Referral,Desktop,Free,Active
168633,2024-11-23,USA,25-34,Female,Facebook Ads,Desktop,Basic,Inactive
168634,2026-02-02,India,35-44,Male,Google Ads,Mobile,Free,Churned
168635,2022-11-01,India,35-44,Male,Organic Search,Desktop,Basic,Active
168636,2023-05-13,Canada,45-54,Male,Google Ads,Desktop,Basic,Churned
168637,2026-05-09,India,25-34,Female,Facebook Ads,Desktop,Pro,Active
168638,2022-12-24,USA,25-34,Male,LinkedIn,Mobile,Free,Active
168639,2022-03-29,Germany,18-24,Male,Organic Search,Mobile,Free,Active
168640,2024-06-17,India,25-34,Male,Google Ads,Desktop,Free,Active
168641,2022-12-09,Australia,25-34,Female,Google Ads,Mobile,Free,Active
168642,2025-07-19,India,35-44,Male,Facebook Ads,Tablet,Enterprise,Active
168643,2023-09-08,USA,45-54,Female,Organic Search,Mobile,Free,Active
168644,2026-07-26,India,25-34,Female,Organic Search,Desktop,Free,Active
168645,2024-11-13,USA,35-44,Female,Google Ads,Desktop,Free,Active
168646,2024-04-28,Canada,18-24,Female,LinkedIn,Desktop,Free,Active
168647,2022-07-23,India,25-34,Male,Instagram,Mobile,Free,Active
168648,2025-10-22,India,35-44,Female,Instagram,Desktop,Free,Inactive
168649,2022-06-25,USA,25-34,Male,Facebook Ads,Desktop,Pro,Active
168650,2023-11-29,India,25-34,Female,Google Ads,Mobile,Free,Churned
168651,2024-06-03,India,45-54,Male,LinkedIn,Desktop,Free,Active
168652,2026-06-26,USA,45-54,Male,Organic Search,Mobile,Basic,Active
168653,2025-10-08,India,25-34,Female,Google Ads,Desktop,Free,Churned
168654,2026-08-30,India,45-54,Female,Facebook Ads,Desktop,Free,Active
168655,2026-06-03,UK,25-34,Male,Google Ads,Desktop,Free,Active
168656,2026-05-19,USA,35-44,Female,Google Ads,Mobile,Basic,Active
168657,2026-03-22,UK,45-54,Male,LinkedIn,Mobile,Free,Active
168658,2022-11-23,Germany,25-34,Female,Instagram,Mobile,Free,Active
168659,2023-04-19,UAE,18-24,Female,LinkedIn,Desktop,Free,Active
168660,2022-04-17,India,18-24,Female,Organic Search,Desktop,Free,Active
168661,2026-08-02,UK,25-34,Female,Organic Search,Mobile,Free,Inactive
168662,2025-11-24,USA,35-44,Male,Instagram,Mobile,Free,Active
168663,2024-03-07,Germany,18-24,Male,Organic Search,Mobile,Free,Churned
168664,2024-10-17,Singapore,25-34,Female,Organic Search,Tablet,Free,Active
168665,2025-02-05,Canada,35-44,Other,Organic Search,Desktop,Basic,Inactive
168666,2022-03-02,USA,25-34,Female,Referral,Desktop,Free,Inactive
168667,2022-05-13,India,25-34,Female,Instagram,Desktop,Free,Active
168668,2025-10-22,India,18-24,Male,Google Ads,Mobile,Basic,Churned
168669,2025-03-25,UK,35-44,Female,Organic Search,Mobile,Basic,Active
168670,2023-07-27,India,35-44,Female,LinkedIn,Mobile,Free,Active
168671,2024-02-29,India,55+,Female,Organic Search,Desktop,Free,Inactive
168672,2024-10-03,Singapore,35-44,Male,Organic Search,Mobile,Pro,Active
168673,2022-03-18,UAE,25-34,Other,Facebook Ads,Mobile,Free,Active
168674,2022-06-23,India,55+,Female,Organic Search,Mobile,Free,Active
168675,2023-07-22,Germany,25-34,Male,Google Ads,Desktop,Free,Active
168676,2025-12-12,Singapore,35-44,Male,Organic Search,Mobile,Free,Active
168677,2022-06-08,USA,25-34,Male,Organic Search,Desktop,Free,Active
168678,2022-11-05,USA,55+,Female,Instagram,Desktop,Free,Active
168679,2025-02-23,Singapore,35-44,Female,Google Ads,Mobile,Free,Active
168680,2022-01-02,India,45-54,Female,LinkedIn,Mobile,Free,Active
168681,2023-06-07,Germany,18-24,Male,Instagram,Desktop,Free,Churned
168682,2023-08-27,India,35-44,Male,Organic Search,Mobile,Free,Active
168683,2024-06-15,UK,35-44,Female,Email,Desktop,Free,Active
168684,2022-08-04,India,35-44,Male,Organic Search,Tablet,Free,Active
168685,2022-11-21,USA,18-24,Female,Organic Search,Desktop,Basic,Inactive
168686,2022-03-18,Australia,45-54,Female,Instagram,Desktop,Free,Active
168687,2025-02-24,India,35-44,Male,Organic Search,Desktop,Free,Inactive
168688,2023-02-17,UK,18-24,Female,Organic Search,Desktop,Basic,Inactive
168689,2026-03-31,Singapore,25-34,Female,Organic Search,Desktop,Basic,Active
168690,2024-05-09,Singapore,25-34,Male,Google Ads,Desktop,Free,Inactive
168691,2022-09-20,Singapore,45-54,Male,Referral,Desktop,Free,Active
168692,2023-08-07,USA,25-34,Male,Email,Mobile,Free,Active
168693,2025-01-28,Canada,25-34,Other,Facebook Ads,Desktop,Free,Active
168694,2024-07-03,USA,25-34,Female,Instagram,Desktop,Free,Active
168695,2023-09-22,USA,18-24,Male,Instagram,Desktop,Free,Active
168696,2024-10-28,India,25-34,Male,Instagram,Mobile,Free,Active
168697,2023-11-07,India,25-34,Female,Facebook Ads,Desktop,Free,Active
168698,2024-04-04,India,25-34,Male,Facebook Ads,Desktop,Free,Active
168699,2023-01-16,USA,18-24,Male,Organic Search,Desktop,Free,Active
168700,2023-03-15,India,25-34,Male,Organic Search,Desktop,Basic,Active
168701,2026-07-30,India,25-34,Female,Google Ads,Desktop,Basic,Active
168702,2024-07-07,India,35-44,Female,Organic Search,Tablet,Free,Active
168703,2025-01-20,India,35-44,Male,Referral,Desktop,Free,Churned
168704,2025-08-17,Singapore,45-54,Male,Google Ads,Desktop,Free,Active
168705,2025-02-13,USA,35-44,Female,Referral,Desktop,Basic,Active
168706,2024-05-21,USA,25-34,Female,Google Ads,Desktop,Free,Active
168707,2025-12-09,India,45-54,Female,Facebook Ads,Desktop,Basic,Active
168708,2022-05-24,USA,25-34,Male,Organic Search,Mobile,Basic,Inactive
168709,2024-09-09,UK,18-24,Male,LinkedIn,Tablet,Basic,Inactive
168710,2023-03-30,India,45-54,Female,Referral,Desktop,Free,Active
168711,2026-07-03,UAE,25-34,Female,Instagram,Desktop,Free,Active
168712,2026-06-29,Singapore,18-24,Female,Google Ads,Mobile,Free,Inactive
168713,2022-09-24,UAE,25-34,Female,Instagram,Desktop,Basic,Active
168714,2026-06-22,India,35-44,Female,Instagram,Tablet,Free,Inactive
168715,2024-07-14,Australia,25-34,Male,Organic Search,Mobile,Free,Active
168716,2024-07-29,India,25-34,Female,LinkedIn,Desktop,Free,Active
168717,2024-04-14,Canada,35-44,Male,Organic Search,Mobile,Free,Active
168718,2022-02-21,UAE,35-44,Female,Email,Mobile,Free,Active
168719,2025-12-11,India,35-44,Male,Organic Search,Mobile,Basic,Active
168720,2024-05-01,India,45-54,Male,Referral,Tablet,Free,Active
168721,2026-04-02,India,25-34,Male,Google Ads,Desktop,Free,Inactive
168722,2023-01-21,Australia,45-54,Male,Google Ads,Mobile,Free,Active
168723,2025-06-05,UK,55+,Female,Instagram,Mobile,Free,Churned
168724,2025-08-24,USA,35-44,Female,Organic Search,Desktop,Free,Active
168725,2025-11-07,Australia,25-34,Female,Organic Search,Desktop,Free,Inactive
168726,2023-11-11,Germany,25-34,Male,Organic Search,Mobile,Free,Active
168727,2025-08-04,UAE,25-34,Male,Organic Search,Mobile,Free,Inactive
168728,2022-05-16,India,18-24,Male,Organic Search,Mobile,Free,Inactive
168729,2025-12-16,USA,25-34,Female,Instagram,Mobile,Free,Active
168730,2023-05-07,Singapore,35-44,Male,Facebook Ads,Mobile,Free,Inactive
168731,2024-04-14,USA,25-34,Other,Organic Search,Mobile,Free,Inactive
168732,2025-02-15,USA,25-34,Female,LinkedIn,Desktop,Basic,Inactive
168733,2025-03-11,UAE,35-44,Male,Google Ads,Mobile,Free,Active
168734,2025-04-07,Canada,35-44,Male,Instagram,Desktop,Free,Active
